reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
cf560506-c9e0-49e6-b82a-25bf53203d9f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Impresif dan bagus setelah diupdate... Keluhan2 yg dulu sring terjadi sekarang banyak perbaikan,, tampilan juga jadi kece...lebih responsif dan jarang bug... Mungkin untuk lebih bisa ditingkatkan lagi untuk para mitra dan ekspidisi supaya bisa lebih tepat dan baik dalam pengantaran, meskipun langkah shoppe dalam memberi garansi tepat waktu juga sangat amaze... Great job shoppe... 🤝",5,0,2.43.06,2024-08-21 11:31:03,,,2.43.06
f860ac3d-e501-4691-9f99-cd5d4d9db510,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Suka bgt sih dari dulu belanja disini banyak promo dan gak ribet.. isi pulsa/data gampang.. bayar tagihan gampang.. top up juga gampang bgt love pokoknya sama shopee. Cuma tolong di ringankan lagi aplikasinya terlalu berat jadi sering lemot itu aja sih,5,0,2.64.16,2022-05-22 11:16:42,,,2.64.16
c2ca818f-075c-4e9c-b177-d8c9ace9fae5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat puas belanja d shopee, barangnya murah, ada gratis ongkir, ad reward nya juga. Aplikasinya gampang d mengerti.. Gak ribet.. Bisa COD dan yang paling seneng nya ada shopee pay later. Jadi bisa belanja dulu, bayar nya bulan depan.. 😍",5,0,2.47.21,2019-12-17 06:22:23,,,2.47.21
41bc5a2a-b045-40bb-a92a-1063ce6f1061,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Dari awal pake shopee gada masalah, ampe tahun kmaren aga lemot. Sekarang malah di games nya, awalnya ok ok aja tapi dari kmaren2 games shopee bubble pas musim 3 ga tau kenapa jadi error banget. Kadang di tengah tengah game bahkan di ujung dikit lagi mau menang, tiba tiba log out sendiri. Padahal ga kepencet apapun. Dan yang paling nyebelin ga tau kenapa pas nyawa tinggal 1 slalu ga bisa di mainin, katanya error error. Ga ngerti beneran. Padahal aku ga pernah absen main semua games di shopee.",5,0,2.61.21,2021-04-07 03:58:50,,,2.61.21
a89d91e3-a618-4856-a14f-b911cf7f557d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"suka bgt belanja d shopee harga ny sangat bervariasi mulai dari yg murah sampai yg mahal... da gitu cara belanja ny juga ga ribet sekalipun org yg gaptek pasti bisa guna in aplikasi ini,,, terus 1 lgi yg aq suka kita bisa pantau terus barang orderan kita krna resi pengirimannya da otomatis..😘😘😘 good job shopee,, tingkat kn terus pelayanan",5,0,,2019-05-23 14:51:56,,,
faea3a3e-6d11-4526-99cf-277275d71be9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat puas menyenangkan dan mudah di gunakan... Ngak ribet. Dan penjual banyak yang ramah.. Kualitas bisa pilih sesuai harga.. Dan kebanyakan bagus pokonya... Selama belanja di Shopee ngak pernah ada keluhan/ kesalahan pengiriman..,5,0,,2021-12-01 01:48:25,,,
951d8048-53cb-4cc2-aaa4-0e0178926448,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Belanja cepat murah dan terjangkau.. bisa menolong berbagai masyarakat.. untuk keperluan pribadi... apalagi ada cod.. dibayar ditempat bisa cocok dan tidaknya.. bisa di kembalikan lagi.. sangatlah setuju dengan adanya belanja online.. shopee.. keren.. ???? Terima kasih shopee...,5,0,2.71.21,2021-07-23 04:03:58,,,2.71.21
e7085de6-1ab2-4cd4-8cf0-55d1ee7c15e4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya suka belanja di shopee karena aplikasinya mudah dipahami, fitur2nya informatif jadi mempermudah pengguna, cuma akhir2 ini rada lemot baik saya buka via tab, maupun laptop sehingga menyita waktu menunggu loading, mohon diperbaiki agar lebih baik kedepannya..",5,4,,2019-10-03 12:04:42,,,
7ac049e8-7f71-49e6-b79e-971fd7175d85,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Alhamdulillah.. dengan download Aplikasi Shopee berbelanja menjadi lebih mudah, praktis dan hemat. Karena pilihan diskon toko banyak, ada juga gratis ongkir. Selain itu terdapat fitur permainan (Shopee Games) yang seru untuk dimainkan kapan saja. Menghibur sangat dengan bermain di halaman Shopee Games, ada tantangan untuk mendapatkan hadiah menarik bagi yang beruntung. TERIMAKASIH SHOPEE",5,0,2.53.11,2020-10-05 04:16:30,"Halo Kak Alfia, Maaciw ya buat feedbacknya, mimin jadi terharu dech kak. Biar kamu makin happy belanja di shopee, bentar lg shopee ngadain promo 10.10 nih kak, skuyy pantau terus promo menarik dari shopee biar kamu gak ketinggalan buat dapetin promonya dan belanja kamu jadi makin hemat dehh kak. Happy Shopping:) ^KY",2020-10-05 05:05:41,2.53.11
9cf95d30-9734-46ef-ab6c-ed1e663c5c4e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat suka belanja disini..ini aplikasi belanja online yg paling gampang menurut saya, selain murah..ongkir juga lumayan. Klo bisa minimal belanja seperti pertama bukak kemaren dong ..minimal order Rp 50.000,- biar klo ada belanjaan yg murah bisa langsung aja..ga musti beli bnyk. Pokok na looooooooooveee bnget. Sukses terus ya Shopee..",5,0,2.25.17,2018-09-18 07:08:44,"Hai Kak, terima kasih untuk rating dan feedbacknya! Semoga kamu selalu senang menggunakan Shopee :) ^AB",2018-09-18 10:21:16,2.25.17
f84908df-3c7a-4995-b28c-e39932101cf1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Selalu puas kalau belanja di shopee banyak diskon dan promonya, suka deh pokonya love hehe. Saran dari saya adalah untuk aplikasinya supaya mudah diakses karena membutuhkan sinyal yang bagus jadinya sulit untuk semua orang yang sinyal didaerahnya pas2an untuk mengakses apk ini. Terimakasih 🙏",5,0,2.53.11,2020-06-29 18:42:23,,,2.53.11
fd99d51b-b5f3-4923-8491-292ec5b28f86,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasinya agak berat ya sebenernya buat hp android biasa. Apalagi kalo buat yang ramnya cuma 3gb kebawah. Ya kalo cuma punya apl shopee aja sih gakpapa. Tapi kalo ada beberapa apl lain setiap buka shopee rasanya berat banget. Apalagi buat yang ramnya cuma 2 GB. Langsung auto ngelag hpnya. Tapi tetep aku kasih bintang 5 karna aku suka banget belanja disini. Murah gampang gak ribet. Dan banyak gratis ongkir Sarannya diperbaiki lagi aja untuk sistemnya. Supaya gak lemot dan lebih ringan,5,6769,3.14.16,2023-11-27 23:46:02,"Hallo kak Niken, waah makasih ya buat kepercayaan kamu berbelanja di Shopee, terimakasih juga buat feedback dan supportnya. Semoga Shopee bisa menjalin dan kasih yg terbaik buat kamu yaa. kl ada kendala boleh hub mimin di DM IG @ShopeeCare_ID atau Live Chat, sukses selalu 😊💕 ^RT",2023-11-28 00:49:10,3.14.16
64ef95f8-c0a0-4db9-967e-30b9c52b8c2a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi shoope sangat bagus,mudah dipelajari oleh pemula,dan cara pemesanannya gampang,tapi ada sedikit kritik buat aplikasi ini,tolong di ubah seperti shoope yang dulu,biar bisa pilih"" kurir buat chek out pesanannya trmakasih..🙏🏻",5,0,2.47.10,2021-04-23 04:51:58,,,2.47.10
ae0da984-7f3a-418b-a4f3-f9f574bf3ebb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Platform yg sangat membantu. Sudah pakai sejak pertama kali launching shopee. Alhamdulillah tidak ada masalah. Hanya problem kecil beberapa kali dengan seller. Tapi pihak shopee selalu membantu untuk menyelesaikan masalah. Suka tampilan shopee, yg simple dan mudah digunakan. Pokoknya TOP lahhh. Hanya saran mengenai ekspedisinya aja. Opsinya jangan dibuat otomatis dong, karena terkadang ada beberapa ekspedisi yg tidak nyaman. Mungkin tergantung dengan daerah juga, beda tempat beda manusianya.",5,0,,2022-04-28 10:23:45,,,
7bed7487-2bd7-4a2c-8f7b-0f7ac929a5ed,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Shopee belanja lebih mudah dengan harga terjangkau. Tapi jaringan harus benar2 stabil kalo gk gambar2 di shopee gk bisa di buka apa lagi mau nnton live benar2 gk bisa Kadang jg tiba2 gk bisa di klik kalo udah kelamaan di buka mungkin aplikasinya berat,5,0,3.03.10,2024-03-28 14:37:05,"Hai kak, maaf banget ya udah buat ga nyaman. terkait kendala kamu, mimin infoin kamu bisa clear cache aplikasi kamu, pastiin udah update ke versi terbaru, jaringan internet kamu stabil dan coba secara berkala ya kak. Kl ada pertanyaan km bs chat mimin dgn memberikan screenshot review ini melalui Live Chat. stay safe🙏^TP",2024-03-28 15:44:52,3.03.10
716200fe-43e9-4b9b-8b83-bfa3f8955145,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Terimakasih buat Shopee sudah menyediakan Toko / penjual, sehingga gak perlu keluar masuk toko buat cari sesuatu (jadi bisa mengurangi belanja yang gak perlu). Banyak penawaran produk dengan harga yang terjangkau, hingga bisa memilih sesuai kebutuhan qta.",5,0,2.47.21,2020-01-14 13:12:08,,,2.47.21
0b7657e6-e82d-4016-9007-fe190137972c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"banyak yang ngasi bintang satu dari masalah pemilihan jasa pengiriman, ya emang betul itu karena sistem ini saya rasa pembelian di shopee semakin ribet sistem nya,, karena yang tau ekspedisi yang tepat buat pembeli itu ya pembeli itu sendiri, karena tiap wilayah beda beda jasa pengiriman yang ada, terimakasih!",5,0,2.75.62,2021-11-21 13:01:26,Hai kak Yandar makasih yaa bintang 5 nya. Moga Shopee bisa terus kasih pelayanan yang terbaik ke semua pengguna. Kuy pantengin sosmed & aplikasi Shopee kakak biar selalu update soal info promo menarik dari Shopee. Met sore 🙏^UJ,2021-11-22 10:15:21,2.75.62
50fbf2d5-d62f-4de0-9d97-a33c666ba570,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya suka belanja dengan shopee karena menurut saya UI dan flow nya lebih mudah daripada aplikasi lain, dan juga menjadi patokan saya dalam berbelanja untuk melihat kualitas secara real pada review2 di shopee, overall ini apps bagus banget buat explore barang belanja tanpa muter2 di mall!",5,0,2.50.16,2023-07-08 05:18:32,"Ulalaa. Shopee memang good banget nih kak. Bikin kamu yang lagi dirumah aja bisa belanja mudah, nyaman dan aman. Makasih ya feedback positive nya. Have a nice day ^HC",2023-07-08 07:43:08,2.50.16
c9d49449-66f1-4533-af7c-5bb99d4e50eb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ini aplikasi repot banget (kalau belum tau cara pakainya)😁hehe.. Tapi lengkap banget....apa yang kita mau pasti ada disini....pokoknya super lengkap deh.dan juga ada banyak voucher shoopee disetiap pembelanjaan.udah itu cara pesannya mudah bangetttt..komplit deh🤗👍,5,10,2.63.19,2020-12-23 08:33:25,"Hai kak, makasih reviewnya. Pantau terus aplikasi Shopee kamu ya biar gak ketinggalan info dan promo menariknya. Jangan ragu colek mimin di Twitter @ShopeeCare kalo ada pertanyaan soal Shopee yaa. Have a good day :) ^SC",2020-12-23 09:33:19,2.63.19
2e85436c-1e49-44f6-a64d-6cfe9effab27,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat membantu dan membuatku nyaman.. walau terkadang terkendal sedikit, kadang loadingnya lama.. padahal sinyal bagus... Namanya jg sistem... Tapi lainnya tetep bagus kok.. Jaya trus shopee, semoga selalu membawa berkah dan kemudahan dalam berbelanja dan penjualan.. terimakasih atas semuanya",5,0,2.72.15,2021-08-16 12:39:08,"wahh makasii banyak yaa kaa rendy renry buat buat review kecenyaa, oiyaa terkait kendala kamu mimin sarankan Pastikan utk memperbarui aplikasi Shopee, Clear Cache, dan Log Out serta Log In kembali, semoga Shopee makin dapat memberikan performa terbaik utk pengalaman berbelanja yg lebih baik, have a nice day 😊 ^TX",2021-08-17 01:00:15,2.72.15
7a0bd5b6-880b-4fb5-9739-bcf49e74c441,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Dg shopee belanja jadi mudah. Aplikasi membantu sekali. Selain belanja bisa juga games saat penat dan saat gak bisa belanja karena saldo pay kosong. Hahaha.. hanya saja skrg games nya makin hilang, paylatter ak juga ikut2an ilang, pdahal membantu bgt. Tagihan juga gak pernah telat deh. Xixixix",5,8,2.65.13,2021-01-16 10:18:57,"Hi Kak, makasih banget yaah buat bintang dan feedbacknya, semoga kedepannya bisa bikin kamu lebih nyaman lagi, kalo misal ada apa-apa colek aja yaah, mangats. :) ^UB",2021-01-16 11:51:13,2.65.13
219a110f-cbf8-48ec-919b-39953e9f9b20,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pengiriman barang tepat waktu, barang yg dikirim sesuai pesanan, the best 👍",5,0,3.43.40,2025-02-06 11:29:35,"Hai Kak, makasi buat rating dan feedbacknya. Wahhh aku seneng banget dengernya. Tetep setia sama Shopee ya kak. Shopee bakal ngasih banyak kejutan buat Shobat Shopee. Kalau ada kendala terkait aplikasi shopee kamu boleh banget hubungi aku di DM ke Sosmed kita @Shopee_id / @Shopeecare ya. Have a nice day ^CS",2025-02-06 12:29:00,3.43.40
ce192849-9aba-4d5b-8e7e-f397ae6b5166,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saran saya cuman 1 sering-sering di kasih vocer gratis ongkir, karna untuk luar pulau jawa sangat mahal harga jadi 2x lipat itu aja sih. Untuk apk udah bagus banget menurut saya yg bilang apknya berat atau gimana itu mungkin spesifikasi hp nya kurang mempuni",5,0,,2023-08-27 13:46:27,,,
1a8579bd-b993-4150-b0a9-fa748bb2402c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Menurut pengalaman si, shoppe menurut saya lebih nyaman dari pada apk² lain, tapi ada satu keluhan saya, kadang saya bingung kalau mau mengembalikan barang karna tidak ada tata caranya, but. Kalau di nilai dari semua segi ya aman² aja kecuali ya itu bagaimana cara mengembalikan barang ke penjual. Sering² adain gratis ongkir ya kak hihihi ^^",5,0,,2020-09-12 09:16:18,"hi kak Ratna, makasih ya buat penliaian km, buat pengembalian barang & dana gampang kok kuy cek di https://shp.ee/bgcknpn km juga bisa klaim voucher gratis ongkir di menu cashback & Voucher. klo km puas boleh dong ganti ke bintang 5. stay safe :) ^RO",2020-09-07 14:18:39,
b5f79589-44e4-4944-b2e4-c423619d1293,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Yach ni kan baru pertama sy beli lewat shopee, awalnya agak kecewa krn sy tidak punya pengalaman belanja yg cukup, tp sy pikir oke lah, kt orang jawa"" rega nggawa rupa""(barang pasti sesuai dg harganya), untung shopee kasih gratis ongkir, harga jd lebih murah. Trims shopee",5,0,2.46.06,2019-12-01 08:08:02,,,2.46.06
4317a044-e44a-465d-b2ef-4962efd55a6c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Setelah sekian lama berbelanja di Shopee, hampir semua barang yg kami pesan kualitasnya sesuai dg penawaran penjualnya. Aman berbelanja, krn klu barang gak sesuai, atau penjual tetiba tdk merespon, uang bisa balik. Masa pandemi gini, biar tdk khawatir dan tetep sehat, belanja di Shopee ajja... semua yg dibutuhkan ada, aman dan banyak alternatifnya. Siip lah...",5,0,2.56.05,2020-06-27 15:33:57,,,2.56.05
388e7fbf-9f63-48bd-8c18-4e124efab062,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Terimakasih, Shopee. Sementara yang lain mengalami masalah penundaan pengiriman hingga berminggu-minggu, Shopee tetap konsisten dalam proses pengiriman tanpa memakan waktu lama. Tentu saja saya yakin bahwa performa seperti ini dibangun melalui kerjasama dengan jasa logistik secara luar biasa. Di samping itu, sejauh pengalaman saya menggunakan berbagai platform ecommerce, Shopee yang paling reliabel. Tidak ada kerepotan dalam skenario refund. Kualitas item juga terbaik.",5,0,2.51.60,2020-04-24 12:14:11,,,2.51.60
2a87f1d7-517f-489b-9ffe-c4bce0953f83,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Salah satu diantara market online yg cukup credible n mumpuni ya Shopee. Semua pasti ada kekurangan n kelebihan, begitupun Shopee..ada sedikit kekurangan..wajar, tp mdh2n kelebihannya bs menutupinya: mudah, murah, lengkap, responsif, voucher& rewardnya byk n bervariasi, dan gratis ongkir bukan sekedar gratis tp jg express. Bkn cuma cocok utk semua kalangan ekonomi, tp jg buat yg m mulai usaha tp modal minim alias pas2an.",5,0,2.58.21,2020-10-01 15:17:54,"Hai Kak, makasih banget ya buat reviewnya dan penilaiannya ya. Terus menggunakan aplikasi Shopee buat belanja Online ya kak, kedepannya Shopee akan terus tingkatkan perfoma dan pelayanannya agar lebih baik lagi, nanti kalo kamu butuh bantuan, colek mimin di ShopeeCare, ShopeeID atau call center 1500702. Sehat terus ya kamu :) ^VR",2020-10-01 15:32:41,2.58.21
c9ab41d1-bcc4-4d35-9ee8-bfe1d0691159,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Paling suka pake shopee, banyak promo, potongan harga, gratis ongkir. Tapi kok sekarang suka error sih? Setelah klik 'bayar sekarang' halaman pembayarannya nggak muncul, bikin panik, mau bayar nggak bisa. Kecuali setelah buat pesanan, halaman pembayarannya bisa muncul. Sama itu, status barangnya udah sampai mana kurang update. 😢",5,0,2.23.31,2019-07-24 14:05:05,Hi Kak. Wah makasih banget udah kasih Shopee bintang dan review. Seneng deh kak hehe. Nikmatin terus promo menarik dari Shopee kak. Happy Shopping :) ^RV,2019-07-24 16:02:11,2.23.31
6fb9183d-2575-4501-aa4c-42d005b6b739,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kadang - kadang lemot tapi nggak terlalu mengganggu. Positifnya dengan adanya shopee, aku mau belanja apa aja jadi nggak takut sama ongkir yang banyak. Kalo belanja online mandiri pasti kena ongkir banyak bangett pas pesan barang dari luar kota. Bonus koinnya juga yang aku suka, lumayan bisa nambah bayaran barang.😁 Semoga kedepannya nggak ada drama lemot - lemot lagi biar sempurna, thank you shopee.😊",5,0,2.78.32,2022-10-25 02:07:02,"Halo kak, maaf atas kendalanya. Terkait kendala kakak mimin saranin utk update aplikasi versi terbaru, clear cache pd aplikasi Shopee, kemudian logout - login kembali dan pastiin kmu sdh memiliki koneksi internet yg stabil. Kalau msh kendala, bisa hubungi di DM sosmed Shopee resmi atau Live Chat Shopee https://shp.ee/9ddcsh5 . Sehat selalu 🙏 ^RO
",2022-10-25 04:11:59,2.78.32
b14c6537-55ee-42f4-911b-dc366d518059,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Menurut saya shopee bagus dan banyak vocher gratis ongkirnya Saran dari saya sih untuk metode pembayaran tambahkan beberapa lagi seperti dana/ovo/gopay . Tapi, kenapa semakin lama voucher gratis ongkirnya g ada, kami jadi kesulitan untuk berbelanja dengan ongkir yang lebih besar daripada barang yang dipesan,dan untuk pengemasan batangnya tolong dipercepat. Itu saja terimakasih",5,16,2.70.10,2021-05-06 05:35:42,"Halo Kak, terima kasih banyak untuk bintangnya. Selalu pantau aplikasi Shopee dan semua medsos Shopee biar gak ketinggalan
berbagai promo menarik lainnya dan ajak teman-teman kamu untuk menggunakan Shopee ya! Kalo ada pertanyaan langsung cuss hubungi mimin
via DM ke sosmed Shopee apa aja. Have a nice day :)^NS",2021-03-04 14:47:15,2.70.10
d50d53e1-9740-4557-8c06-ebe69b6d3803,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Dari antara aplikasi belanja online yg pernah saya coba, hanya shopee yang paling nyaman dan terpercaya untuk belanja. Bisa return, refund kalo ada salah barang atau barang kosong👍👍 karna sy pernah belanja melalui apk lain ada masalah pada pesanan tidak bisa memberikan solusi seperti di shopee dan barang sering mengecewakan hasilnya.",5,6,2.43.06,2019-08-28 16:41:18,,,2.43.06
7f92b0d2-ea05-4d8a-a43d-0f84dd5b85c1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pokok nya shopee mantap , sangan membantu bila mencari barang"" yg ingin kita beli dan banyak promo nya juga.. Walau pun kadang"" lama untuk buka aplikasi nya , terkadang keluar sendiri , tapi buat saya tidak masalah mungkin kendala dari hp saya yg lemot , yg penting masih bisa di gunakan INGIN BELANJA YANG BANYAK PROMO NYA, BANYAK DISKON NYA , DAN ADA GRATIS ONGKIR .. ?? YA DI SHOPEE AJA !!",5,0,,2023-04-20 14:51:41,,,
46c95a03-91ec-4e14-a10a-088f73efe6cc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya ubah bintangnya, sekarang shopee ga enak. Ga bisa pilih jasa kirim sendiri. Meskipun setelah status dikemas bisa diubah jasa kirimnya, tp tetep aja pas dikirim pakenya jasa kirim yg awal. Jd percuma diubah. Lebih nyaman sistem yg lama. Pilih jasa kirim sendiri sebelum pesanan dibuat.",5,0,2.81.21,2022-06-19 23:06:08,"Hi ka mhn maaf ya buat kndla km yg tdk bs pilih jasa kirim mimin bntu infoin ya ka km dpt mngubah jasa kirim dgn cara :Klik ""UBAH"" di bagian ""Informasi Pengiriman"" >Pilih jsa kirim yg diinginkan, klik ""Konfirmasi"">Perubahan jasa kirim akan terlhat pd bgian ""Informasi Pengiriman"".Klau masih ada kndla blh infoin ke DM @shopeecare_id ya.Stay fit🙏^CQ",2022-06-20 01:57:56,2.81.21
58c2f63c-ebe5-4c2c-8086-d36e049bbf67,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Enak belanja di shopee mudah dan cepat ,brg berkualitas ,tetapi tolong untuk para penjual jgn mudah blokir ,hrs agar sabar dlm menjual apalagi situasi sekarang ini......dan jg bahasa untuk yg tidak atau blm byr barang tepat pd waktu yg ditentukan ...krn yg rugi diri sendiri ,itu membuat pelanggan baru segan untuk belanja pd toko yg bersangkutan.",5,0,2.53.12,2020-05-06 09:19:04,,,2.53.12
27403c5b-80e5-47dc-b2e0-f7d9299ed3c9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,memuaskan tpi sedikit masalah ketika pembayaran transaksi pulsa tidak bisa dilakukan.. dikarenakan tulisan konfirmasi pembayaran dilayar ketutup/terhalang dilayar hp saya. tidak pas tengah jadi tidak bisa terselesaikan.. trims,5,0,2.54.04,2020-04-25 20:15:19,,,2.54.04
